Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months"
9966,Alphamab Oncology,995807060.4271299,USD,,,-6.11821770400003,-8.111129722240712,-5.30265357218882,-6.49424404032376,5.67495593654863,77.3541020954198,-27.0719754165673,-20.1222107428894,-19.98318317508813,0.071879211969387,-11.55103554941276,China,-22.194318443053614,-17508355.501199998,USD,-12.551020408163268,-5.512679162072767,-5.824175824175818,-60.32407407407407,8.57,HKD,7.857386662503344,8.630530162516777,63.952969366394306,Health technology,Biotechnology,12.4101227088515,2
KBC,Kinh Bac City Development Holding Corporation,995695213.3788921,USD,22.199084533328094,,2.32686884913174,,1.65987044490106,4.89743372067624,4.34969836399363,47.6980593368517,36.437843770172,31.4578421136282,1.194189290270206,1.3049377031070901,1.2832644978038958,Vietnam,-254.87915106873044,-647675380.87938,USD,-21.52777777777778,-18.352601156069365,-15.037593984962406,9.975669099756692,28250,VND,28999.55888259287,31248.719635313613,48.975918789161945,Consumer durables,Homebuilding,1.37135922730121,
6715,"Hangzhou Qiandaohu Xunlong Sci-tech Co., Ltd. Class H",995482074.2964,USD,18.237536437700875,,17.6823532380025,15.769546436944198,13.2260580009347,19.1106485028084,5.70651634404027,66.3868682429006,48.7411021500482,47.2554180331493,73.46569993144539,0.25799687210591904,80.86201439395657,China,28.549842738468715,30587239.350599997,USD,-28.932038834951452,-28.932038834951452,-28.932038834951452,-28.932038834951452,73.2,HKD,,,37.95769906541238,Process industries,Agricultural commodities/Milling,,3
SBGI,"Sinclair, Inc.",995096495.9098591,USD,17.86317019343113,21.169230769230772,1.1443661971831,3.952405587170202,0.932651780109407,14.0350877192982,1.94397759103641,36.1312716945409,4.85957715367624,-3.53423792994636,0.389873417721519,11.0315789473684,1.2075949367088608,United States,3.6289050173556325,115000000,USD,-10.065359477124188,-9.77049180327869,11.688311688311684,-54.11803934644881,13.76,USD,14.093101714070093,14.390163220679598,46.7121213678324,Consumer services,Broadcasting,0.908187229089549,5
TOA,TOA Paint (Thailand) Public Company Limited,994968832.9839001,USD,10.137850033998888,,20.2875683991354,23.754718608181108,14.3831721238963,21.4408331343078,3.09647070146839,37.7494696220946,17.6337101307671,13.5114053991344,88.28340245835396,0.07301240792533639,105.51119732574871,Thailand,15.40209665103968,105408805.447,USD,18.84057971014491,11.564625850340132,10.810810810810795,-52.11678832116789,16.4,THB,14.803018396041585,13.859495771176434,68.55667838550735,Process industries,Industrial specialties,4.89135365738894,9
HERDEZ,Grupo Herdez SAB de CV,994930214.3788799,USD,0.8165216529327309,,6.34268581046625,10.198979188575816,2.78068687272057,9.60465868230694,1.3264251152069,38.5240981384861,14.3191333792109,4.62882670201303,5.639077358569506,0.43798885613790395,6.7013987177145395,Mexico,6.009048478403846,128637481.61999999,USD,-39.20238095238095,-27.29214123006833,-5.443436400666539,25.633450153335787,51.07,MXN,55.39201881087175,63.97046811647803,37.79508480794486,Consumer non-durables,Food: specialty/candy,1.95002201090423,6
WAAREERTL,Waaree Renewable Technologies Ltd,994680749.497248,USD,18.581094960682975,,,,,,,20.061329962921,18.9850719011238,14.3691033817329,47.5962237457011,,48.245208190663966,India,3.22574544889567,11491039.976,USD,-6.747422680412376,-1.2068588903451363,-9.887427774457064,2.2148143962935656,904.55,INR,957.8188695259824,975.6181162031892,33.54782422586035,Utilities,Alternative power generation,,
COMB.N0000,Commercial Bank of Ceylon Plc,994576731.3865141,USD,5.301277274450589,,14.0175833736939,4.626503471369987,1.90819191030104,20.3598901249463,0.3522391639805,,49.79181606434782,32.146007158531944,,0.8276259227099549,,Sri Lanka,33.12439698345743,371226217.398,USD,1.802547284006957,-10.253017525941242,17.938397718071464,186.84725502342,202.75,LKR,204.3136842007659,200.42943332999437,47.346608172742194,Finance,Regional banks,,
6745,Hochiki Corporation,994550414.982376,USD,15.827902527647217,,14.9237297855259,17.668533177045454,11.1584351435252,15.3803722557564,4.00451480857212,39.3642246469227,11.3995559964102,8.85928864956781,402.23333333333335,0.0286614822669966,458.06666666666666,Japan,8.845118322233244,58968174,USD,41.136365047727274,18.060837682509515,82.64706065000003,451.5097746092363,2070,JPY,1980.9628392645914,1793.1054326240303,56.86738529669509,Electronic technology,Computer communications,6.7576718034535,
000968,Shanxi Blue Flame Holding Company Limited Class A,994278461.2735199,USD,23.538961038961038,,3.34957142842101,3.019398824720209,2.53010008510667,4.75997050034668,1.20936050828598,30.2628286385447,14.2888590020057,15.9377866838077,2.914998814379042,0.566116865512724,9.26384275786599,China,21.50975456565224,64621007.936000004,USD,7.726597325408611,-9.375,-0.5486968449931418,14.533965244865719,7.25,CNY,7.0472656628161765,7.557602206502017,58.7556486251357,Energy minerals,Integrated oil,2.16148086187117,6
600525,Changyuan Technology Group Ltd. Class A,994000500.7497599,USD,,,-24.5092559852972,-15.155384822821791,-6.40413792919733,-30.4573467388451,0.934852556197388,27.9079408198899,-3.49517552556517,-14.5229433386584,-1.263866909168321,1.18813802811664,0.36441958102177047,China,8.675952341898569,97395701.5944,USD,43.25842696629213,12.58278145695363,60.37735849056602,-20.312500000000007,5.1,CNY,4.975669989609013,4.74419758583811,56.9384746765657,Producer manufacturing,Miscellaneous manufacturing,0.828918850915852,4
2585,Mokingran Jewellery Group Co Ltd Class H,993787780.6902899,USD,72.26487523992323,22.155342226655037,3.92644028388692,48.512728110841266,1.99005548789281,4.1088247124448,1.7246887589857,7.62457756842563,6.00675523539435,0.466069618935057,13.643645246926114,0.9681537181431121,14.036325335731028,China,0.7525507533043309,21712690.7262,USD,96.34941329856584,88.25,135.3125,140.96,30.12,HKD,23.3382308570547,18.84246438439775,61.836465056222174,Consumer durables,Other consumer specialties,6.44770021549155,6
300217,"Zhenjiang Dongfang Electric Heating Technology Co., Ltd. Class A",993619132.85232,USD,48.40425531914894,,3.31483964891521,2.656260121080379,2.133645227783,3.31751232849099,2.38252140764857,17.2853833952033,3.88854339873477,4.76182176053757,41.11651887413613,0.0824609519647402,89.26095544736008,China,1.6007148840144176,7488504.9872,USD,-12.835249042145595,-26.84887459807074,-13.988657844990554,11.246943765281173,4.55,CNY,4.536211749478507,5.006443988204258,54.90760232760709,Producer manufacturing,Building products,3.74308238783548,4
300592,"Huakai Yibai Technology Co., Ltd. Class A",993555054.3419999,USD,27.14564369310793,,7.96108994078674,11.450031632564311,5.67022522048877,9.82901427925241,2.24936959846338,32.2559706106766,2.63989355827892,1.60642808923126,10.092888409719674,0.24664261430262102,14.710523906144573,China,8.409071963780027,109789648.816,USD,53.775322283609576,21.80889861415024,47.918511957484505,-13.917438492578112,16.7,CNY,15.512493002104003,13.733398208093558,53.47988872586384,Retail trade,Internet retail,5.00712657184758,7
PNGJL,P N Gadgil Jewellers Limited,993551479.1425921,USD,19.391053935744683,,,,,,,10.1291477300186,5.20297004487435,3.81614953287041,6.1013114360279115,,6.725766824271941,India,-7.653529901070826,-87887905.60000001,USD,4.864597909292938,12.943262411347519,15.31498913830558,-23.253012048192772,637,INR,611.2330570765695,599.3632776986649,53.92891261711097,Retail trade,Specialty stores,,
603229,"Zhejiang Ausun Pharmaceutical Co., Ltd. Class A",993439201.5847199,USD,62.60536398467433,,4.51647004444084,4.649025031494663,3.44198170279084,4.55937316749824,2.64225615242369,50.7304364237798,14.3376886088494,16.5957333841486,13.466018019608306,0.24796579492717002,22.322324074347797,China,6.617381320762488,7443000.8192,USD,-18.867924528301888,-17.055837563451774,-22.92452830188679,-19.066617910231145,8.17,CNY,8.246660984484954,9.149846006076082,55.88163685283641,Health technology,Pharmaceuticals: major,7.66113078331156,6
TROX,Tronox Holdings plc,993334205.4224269,USD,,,-12.2695273214884,-2.033633163863903,-9.04746209624258,-39.1164944780905,2.54880952380952,7.93210945618289,-1.03914097679252,-16.2798753030828,-0.14563106796116504,2.9879414298018903,1.4223300970873787,United States,-9.733287149289922,-281000000,USD,43.98148148148147,-21.166032953105198,94.37499999999997,-65.6353591160221,6.22,USD,6.692056935821836,6.899084218735901,48.31324071979783,Process industries,Chemicals: specialty,0.786569612789884,4
2722,Chongqing Machinery & Electric Co. Ltd. Class H,993063777.0783199,USD,9.639358860195903,6.514802053699947,8.15487868261072,0.7460859036204409,4.04058006547439,8.99661254367978,1.31314975612939,14.5763031004289,0.772237291463482,7.65090675000532,1.043090564640072,0.657850573551442,5.618817585050918,China,7.868597539898846,109455528.68579999,USD,18.956043956043956,-19.216417910447767,33.64197530864197,300.9259259259259,2.165,HKD,2.2009467078094676,2.2853385657556426,55.705946924293166,Producer manufacturing,Industrial machinery,1.3256754970513,7
SEB,Stoneweg Europe Stapled Trust,993034997.1920699,USD,11.18200130114495,12.67931001821972,3.9468518673915,,3.27181381597668,6.75199708476184,1.45430715402702,59.6888760624482,61.9371235465523,35.7061731383301,2.644579151342249,0.9298699186560709,2.644579151342249,Singapore,18.281556922990102,46128880.24999999,USD,-6.097560975609753,-4.149377593360999,-2.1186440677966027,0,2.31,SGD,2.3249246590567494,2.3312591382373613,46.49166973114874,Finance,Real estate investment trusts,0.859735127506801,
300756,Guangdong Jinma Entertainment Corporation Limited Class A,992813367.6748799,USD,64.5312182224934,,7.34156875227101,5.887879966953927,4.60332457299828,7.57746387012218,1.34801638833425,33.5450242018005,9.32111797296782,11.7971961913965,14.32245758804286,0.0998625936959014,24.16157246158509,China,-11.952572469876117,-11676039.2712,USD,-21.916010321064483,-9.78476487302496,53.17924907312797,156.98693869755974,31.73,CNY,29.391676344705473,31.040994847851746,63.37281629144448,Producer manufacturing,Industrial machinery,5.22043999768766,8
2767,TSUBURAYA FIELDS HOLDINGS INC.,992749084.5512109,USD,12.655693632112571,,19.3380880385654,21.694545836506393,11.2343533004074,21.3278624121524,2.56628704461083,21.3888665571775,9.93097587026679,7.49388430131732,116.85135135135135,0.138382223382387,131.25,Japan,3.40986091810132,37397524,USD,34.3089430894309,38.745800671892496,0.5273833671399595,866.0818713450292,2478,JPY,1750.506467531867,1686.841231341215,83.61068148563308,Producer manufacturing,Industrial conglomerates,4.29151452507811,
HRTG,"Heritage Insurance Holdings, Inc.",992746130.173488,USD,4.661071291163772,6.507292703635888,37.5451244650462,33.569545399107966,13.3650518628376,45.2749124633292,1.14322591653331,,31.52856620207,23.0835683853988,,0.161757038581856,,United States,20.55444749979347,174164000,USD,13.536966331135032,30.318725099601593,57.5626204238921,347.469220246238,32.71,USD,27.567916261484832,25.64754177251296,65.62576787518077,Finance,Property/Casualty insurance,,
688079,Hangzhou MDK Opto Electronic Corporation Limited Class A,992502864.4979999,USD,,,-9.84122950483025,-7.530345152090007,-5.71384707432763,-13.9951383618224,0.484038629925046,4.44896498385773,-22.6942333292856,-23.6640234890329,-3.5813676377964168,0.865032444928591,1.7533387167328862,China,-31.043158662541405,-29358552.9496,USD,37.51103265666372,19.20428462127008,29.509559434746475,-11.577757572204442,15.58,CNY,18.655643980528634,16.601696998284147,43.79685635203063,Commercial services,Miscellaneous commercial services,1.42968337638093,4
301262,"Hicon Network Technology (Shandong) Co., Ltd. Class A",992461170.2047199,USD,21.298785076873454,,10.3546428733602,10.28073133053956,9.24410352993121,10.3546428733602,9.04541301202068,53.9896471568615,44.1601306590158,44.3827781657236,323.07563824291736,0,341.061472655504,China,42.09587917433719,56272316.9176,USD,-20.949720670391063,-35.04918032786886,-23.306233062330623,-44.97222222222223,19.81,CNY,19.988519847950695,22.674503317296615,51.40240810351882,Communications,Major telecommunications,14.6375676636338,5
MLMTP,Montepino Logistica SOCIMI SA,992362139.75997,USD,,,,,,,,,,,,,,Spain,,,,0,-3.8461538461538494,4.712041884816746,-9.090909090909092,10,EUR,10.000054120005585,9.770576955621266,50.431300908348184,Finance,Real estate development,,
688479,"Yonyou Auto Information Technology (Shanghai) Co., Ltd. Class A",992139961.43616,USD,139.34837092731829,,2.51241248625659,0.5712804622017454,2.26744002978324,2.51241248625659,7.97557536204975,30.0309677502773,2.29368081621517,8.38943814928235,101.13963930105312,5.83955973109333e-11,169.8615771430236,China,6.386018399890404,4643329.3632000005,USD,148.02964406885854,93.63176604067142,123.9999135585945,50.65800636213857,33.36,CNY,31.097893259378264,24.90272740093296,56.47322173146147,Technology services,Packaged software,14.4224543103922,6
GLIBA,Liberty Capital Corporation - Series A GCI Group,992097916.5999999,USD,,8.53020134228188,-12.1968874411871,4.16988416988417,-9.80648916048305,-20.9838107098381,3.37254901960784,29.7323135755258,17.0172084130019,-29.5411089866157,3.9555555555555557,0.730835734870317,9.777777777777779,United States,11.663479923518166,122000000,USD,-31.408526713437666,-39.28827322665392,-29.19220055710306,-9.505161979352076,25.42,USD,24.036185246715224,29.83065429332535,66.11115428143911,Technology services,Data processing services,0.62884550988889,
000589,"Guizhou Tyre Co., Ltd. Class A",992050320.912,USD,9.29079543004958,,6.5911506440567,7.937212035611497,3.96430651839637,8.14364530109628,1.16211554428317,17.4876990032193,7.55996718808744,5.67495809162017,6.825852867039887,0.7001652760509119,11.84462364644657,China,-6.035612343179323,-94270883.344,USD,-16.7953667953668,-15.82031250000001,-5.895196506550229,-5.963602236972743,4.31,CNY,4.387699519891045,4.644248161389276,48.17751268357937,Consumer durables,Automotive aftermarket,1.59308252845012,7
603367,Cisen Pharmaceutical Ltd. Class A,991996750.7507999,USD,16.215916648193307,,6.55498953869293,4.058502333174039,5.35548803383708,6.57775760824023,4.65197617737394,48.415749211376,7.48760948954154,12.317505706408,150.6270300623295,0.0352179487736251,269.23184862289537,China,16.22047316847162,79303909.16160001,USD,-16.016073478760052,-16.304347826086953,-57.409024745269285,12.279355333844984,14.63,CNY,14.325999635517235,15.989305413398972,53.472027537507294,Health technology,Medical specialties,5.49915840065825,6
600195,"China Animal Husbandry Industry Co., Ltd. Class A",991948307.1191999,USD,51.31987577639752,,2.13899703651082,0.5952739651235075,1.40819975926433,2.33541751268326,1.72930046812052,15.7091737331125,0.478358155081808,2.76566145379851,0.9649002445737374,0.340101849143351,12.388007993492817,China,15.530752767388838,137532770.9208,USD,-16.01016518424396,-16.01016518424396,-13.026315789473676,-35.25954946131244,6.61,CNY,6.559634016078477,7.139187221826695,56.13286276305736,Health technology,Biotechnology,2.98426470391336,8
RASP,Raspadskaya,991906689.4476388,USD,,,-31.9907163202869,-18.16145504384002,-22.8539559561672,-32.4695905430872,1.98192650445579,15.5034468877371,-29.7832905617337,-44.5051074321944,-14.401054339010543,0.0254911285897201,-4.965936739659368,Russian Federation,-2.3432127341954745,-35257486,USD,-21.91990217059004,-23.89749702026222,-43.50807343508073,-50.941221667306955,127.7,RUB,118.02770669735568,138.06465990359112,61.25951039878364,Energy minerals,Coal,,4
PSIX,"Power Solutions International, Inc.",991814288.9024987,USD,14.618391976882544,13.312693498452013,26.7101772175816,33.391384277626585,15.2309935252453,40.0650686852524,2.57289620274695,25.4263190315682,15.1873256691191,15.7788221288612,16.370337212772306,0.6634575610140451,17.174276335422263,United States,1.7971913261951398,12983000,USD,-27.364864864864867,-49.813258636788056,-60.98711667573943,743.1372549019609,43,USD,37.56746757980452,53.50359922816269,66.93658586676202,Producer manufacturing,Industrial machinery,4.9129905833778,4
300137,"Hebei Sailhero Environmental Protection High-Tech Co., Ltd. Class A",991207650.9408,USD,2357.6923076923076,,0.167901992221637,-0.23310314578004962,0.138795723452389,0.16865654363918,4.84452613851726,36.5133399800265,0.606691053129162,1.41097967067507,5.980568809234166,0.00655368582038558,36.131726356249274,China,-2.5485918815237185,-3350156.0912,USD,17.88461538461538,19.029126213592225,75.64469914040113,58.397932816537455,12.26,CNY,14.211145150414985,12.988717971221547,44.939932290201575,Electronic technology,Electronic equipment/Instruments,13.7269674760969,7
